Season,Team1,Team2,Target,Seed1,Seed2,SeedDiff,PPG_T1,PAPG_T1,PPG_T2,PAPG_T2,PDiff_T1,PDiff_T2,PPG_Diff,PAPG_Diff,PPG_T1.1,FG_Percentage_T1,FG3_Percentage_T1,FT_Percentage_T1,Ast_Per_Game_T1,TO_Per_Game_T1,Stl_Per_Game_T1,Blk_Per_Game_T1,Reb_Per_Game_T1,PPG_T2.1,FG_Percentage_T2,FG3_Percentage_T2,FT_Percentage_T2,Ast_Per_Game_T2,TO_Per_Game_T2,Stl_Per_Game_T2,Blk_Per_Game_T2,Reb_Per_Game_T2,Last5_PPG_T1,Win_Perc_Last5_T1,Last5_PointDiff_T1,Last10_PPG_T1,Win_Perc_Last10_T1,Last10_PointDiff_T1,Last5_PPG_T2,Win_Perc_Last5_T2,Last5_PointDiff_T2,Last10_PPG_T2,Win_Perc_Last10_T2,Last10_PointDiff_T2,SOS_T1,SOS_T2,ConfTourneyStage_T1,ConfTourneyStage_T2
2018,1276,1285,1,3,14,-11,73.65,63.53,78.06,68.81,10.12,9.26,4.42,5.28,73.65,0.47,0.36,0.66,14.59,9.18,6.18,3.09,33.32,78.06,0.47,0.34,0.72,12.81,12.35,7.77,3.35,37.39,77.8,1.0,69.0,74.4,0.9,107.0,81.4,1.0,56.0,79.0,0.8,94.0,104.32,201.61,4,4
2018,1285,1276,0,14,3,11,78.06,68.81,73.65,63.53,9.26,10.12,4.42,5.28,78.06,0.47,0.34,0.72,12.81,12.35,7.77,3.35,37.39,73.65,0.47,0.36,0.66,14.59,9.18,6.18,3.09,33.32,81.4,1.0,56.0,79.0,0.8,94.0,77.8,1.0,69.0,74.4,0.9,107.0,201.61,104.32,4,4
2018,1326,1355,1,5,12,-7,75.81,66.69,83.37,75.63,9.12,7.73,7.55,8.95,75.81,0.49,0.35,0.73,14.75,11.81,6.03,4.0,36.62,83.37,0.46,0.39,0.76,12.8,10.1,4.87,2.23,38.4,69.0,0.4,-7.0,71.6,0.6,32.0,82.8,1.0,48.0,82.4,1.0,121.0,95.68,177.78,2,4
2018,1355,1326,0,12,5,7,83.37,75.63,75.81,66.69,7.73,9.12,7.55,8.95,83.37,0.46,0.39,0.76,12.8,10.1,4.87,2.23,38.4,75.81,0.49,0.35,0.73,14.75,11.81,6.03,4.0,36.62,82.8,1.0,48.0,82.4,1.0,121.0,69.0,0.4,-7.0,71.6,0.6,32.0,177.78,95.68,4,2
2018,1348,1328,1,7,10,-3,76.19,67.91,85.16,81.65,8.28,3.52,8.97,13.74,76.19,0.46,0.35,0.71,15.28,10.75,7.5,3.47,34.41,85.16,0.46,0.36,0.75,15.06,13.39,6.58,4.71,38.26,66.4,0.4,-21.0,73.9,0.6,34.0,73.0,0.4,-34.0,73.6,0.2,-70.0,132.4,78.32,4,0
2018,1328,1348,0,10,7,3,85.16,81.65,76.19,67.91,3.52,8.28,8.97,13.74,85.16,0.46,0.36,0.75,15.06,13.39,6.58,4.71,38.26,76.19,0.46,0.35,0.71,15.28,10.75,7.5,3.47,34.41,73.0,0.4,-34.0,73.6,0.2,-70.0,66.4,0.4,-21.0,73.9,0.6,34.0,78.32,132.4,0,4
2018,1371,1301,1,8,9,-1,79.0,73.31,81.22,74.47,5.69,6.75,2.22,1.16,79.0,0.47,0.36,0.69,15.81,12.81,6.28,3.5,38.19,81.22,0.47,0.37,0.7,16.16,12.19,7.5,3.81,35.69,77.8,0.6,24.0,80.2,0.4,-5.0,82.4,0.6,36.0,81.6,0.6,47.0,89.14,114.83,2,1
2018,1301,1371,0,9,8,1,81.22,74.47,79.0,73.31,6.75,5.69,2.22,1.16,81.22,0.47,0.37,0.7,16.16,12.19,7.5,3.81,35.69,79.0,0.47,0.36,0.69,15.81,12.81,6.28,3.5,38.19,82.4,0.6,36.0,81.6,0.6,47.0,77.8,0.6,24.0,80.2,0.4,-5.0,114.83,89.14,1,2
2018,1397,1460,1,3,14,-11,74.21,66.39,71.31,66.16,7.82,5.16,2.9,0.24,74.21,0.44,0.38,0.76,15.82,12.21,6.3,4.48,36.15,71.31,0.43,0.34,0.72,13.22,13.06,6.59,2.28,36.22,72.0,0.8,43.0,67.7,0.7,20.0,72.8,0.8,35.0,72.9,0.8,75.0,75.88,213.81,4,4
2018,1460,1397,0,14,3,11,71.31,66.16,74.21,66.39,5.16,7.82,2.9,0.24,71.31,0.43,0.34,0.72,13.22,13.06,6.59,2.28,36.22,74.21,0.44,0.38,0.76,15.82,12.21,6.3,4.48,36.15,72.8,0.8,35.0,72.9,0.8,75.0,72.0,0.8,43.0,67.7,0.7,20.0,213.81,75.88,4,4
2018,1403,1372,1,3,14,-11,75.24,64.7,78.17,68.4,10.55,9.77,2.92,3.7,75.24,0.46,0.37,0.7,14.42,12.55,7.39,4.27,35.94,78.17,0.47,0.37,0.7,13.57,15.17,9.5,2.97,35.03,72.2,0.4,-7.0,71.9,0.5,30.0,72.8,1.0,70.0,79.2,0.9,177.0,96.24,233.52,3,4
2018,1372,1403,0,14,3,11,78.17,68.4,75.24,64.7,9.77,10.55,2.92,3.7,78.17,0.47,0.37,0.7,13.57,15.17,9.5,2.97,35.03,75.24,0.46,0.37,0.7,14.42,12.55,7.39,4.27,35.94,72.8,1.0,70.0,79.2,0.9,177.0,72.2,0.4,-7.0,71.9,0.5,30.0,233.52,96.24,4,3
2018,1437,1347,1,1,16,-15,87.06,70.88,66.94,64.88,16.18,2.06,20.12,6.01,87.06,0.5,0.4,0.77,16.68,10.35,6.68,3.97,35.59,66.94,0.42,0.35,0.73,11.88,12.0,6.31,2.91,33.81,84.6,1.0,78.0,85.1,0.8,125.0,61.6,1.0,54.0,63.5,0.7,58.0,84.31,212.36,4,4
2018,1347,1437,0,16,1,15,66.94,64.88,87.06,70.88,2.06,16.18,20.12,6.01,66.94,0.42,0.35,0.73,11.88,12.0,6.31,2.91,33.81,87.06,0.5,0.4,0.77,16.68,10.35,6.68,3.97,35.59,61.6,1.0,54.0,63.5,0.7,58.0,84.6,1.0,78.0,85.1,0.8,125.0,212.36,84.31,4,4
2018,1120,1158,1,4,13,-9,83.38,73.31,75.19,69.77,10.06,5.42,8.18,3.54,83.38,0.44,0.37,0.79,14.44,12.25,7.44,5.41,38.16,75.19,0.46,0.36,0.77,11.06,9.87,5.35,3.68,32.81,76.0,0.4,-5.0,78.2,0.5,24.0,83.0,0.8,35.0,84.1,0.9,80.0,98.93,200.94,2,4
2018,1158,1120,0,13,4,9,75.19,69.77,83.38,73.31,5.42,10.06,8.18,3.54,75.19,0.46,0.36,0.77,11.06,9.87,5.35,3.68,32.81,83.38,0.44,0.37,0.79,14.44,12.25,7.44,5.41,38.16,83.0,0.8,35.0,84.1,0.9,80.0,76.0,0.4,-5.0,78.2,0.5,24.0,200.94,98.93,4,2
2018,1139,1116,1,10,7,3,79.12,72.79,81.09,75.53,6.33,5.56,1.97,2.74,79.12,0.47,0.36,0.77,14.0,11.18,6.73,2.94,34.0,81.09,0.48,0.4,0.68,14.47,11.0,6.24,4.62,34.76,74.8,0.4,-9.0,77.4,0.4,9.0,74.6,0.6,-6.0,76.2,0.7,30.0,89.1,81.46,3,3
2018,1116,1139,0,7,10,-3,81.09,75.53,79.12,72.79,5.56,6.33,1.97,2.74,81.09,0.48,0.4,0.68,14.47,11.0,6.24,4.62,34.76,79.12,0.47,0.36,0.77,14.0,11.18,6.73,2.94,34.0,74.6,0.6,-6.0,76.2,0.7,30.0,74.8,0.4,-9.0,77.4,0.4,9.0,81.46,89.1,3,3
2018,1153,1209,1,2,15,-13,74.47,57.15,74.41,67.75,17.32,6.66,0.06,10.6,74.47,0.45,0.36,0.69,15.97,11.47,7.29,5.53,38.91,74.41,0.46,0.39,0.68,12.81,11.47,7.16,4.47,33.5,65.4,1.0,51.0,69.6,0.8,100.0,76.0,0.8,43.0,80.6,0.6,63.0,131.98,202.95,4,4
2018,1209,1153,0,15,2,13,74.41,67.75,74.47,57.15,6.66,17.32,0.06,10.6,74.41,0.46,0.39,0.68,12.81,11.47,7.16,4.47,33.5,74.47,0.45,0.36,0.69,15.97,11.47,7.29,5.53,38.91,76.0,0.8,43.0,80.6,0.6,63.0,65.4,1.0,51.0,69.6,0.8,100.0,202.95,131.98,4,4
2018,1155,1308,1,5,12,-7,73.28,65.81,75.6,64.73,7.47,10.87,2.32,1.08,73.28,0.45,0.37,0.76,13.19,12.09,5.69,4.84,35.47,75.6,0.46,0.34,0.64,13.77,12.27,5.53,3.0,41.0,70.2,0.6,20.0,69.2,0.5,34.0,84.2,1.0,85.0,78.4,0.8,109.0,92.11,180.87,3,4
2018,1308,1155,0,12,5,7,75.6,64.73,73.28,65.81,10.87,7.47,2.32,1.08,75.6,0.46,0.34,0.64,13.77,12.27,5.53,3.0,41.0,73.28,0.45,0.37,0.76,13.19,12.09,5.69,4.84,35.47,84.2,1.0,85.0,78.4,0.8,109.0,70.2,0.6,20.0,69.2,0.5,34.0,180.87,92.11,4,3
2018,1199,1281,1,9,8,1,81.77,74.48,73.48,68.29,7.29,5.19,8.29,6.19,81.77,0.47,0.35,0.68,15.26,13.0,6.71,5.16,38.03,73.48,0.46,0.39,0.75,13.68,14.03,5.1,4.16,36.71,76.4,0.4,-19.0,73.9,0.4,-36.0,72.8,0.4,-8.0,72.2,0.6,14.0,109.41,84.12,1,1
2018,1281,1199,0,8,9,-1,73.48,68.29,81.77,74.48,5.19,7.29,8.29,6.19,73.48,0.46,0.39,0.75,13.68,14.03,5.1,4.16,36.71,81.77,0.47,0.35,0.68,15.26,13.0,6.71,5.16,38.03,72.8,0.4,-8.0,72.2,0.6,14.0,76.4,0.4,-19.0,73.9,0.4,-36.0,84.12,109.41,1,1
2018,1243,1166,1,9,8,1,72.36,67.88,83.97,75.13,4.48,8.84,11.6,7.25,72.36,0.47,0.34,0.74,14.33,11.45,7.79,3.0,30.58,83.97,0.5,0.38,0.75,17.84,11.35,5.48,2.45,35.9,69.2,0.4,-20.0,67.8,0.6,-4.0,78.0,0.4,0.0,78.6,0.4,-16.0,98.97,101.04,3,2
2018,1166,1243,0,8,9,-1,83.97,75.13,72.36,67.88,8.84,4.48,11.6,7.25,83.97,0.5,0.38,0.75,17.84,11.35,5.48,2.45,35.9,72.36,0.47,0.34,0.74,14.33,11.45,7.79,3.0,30.58,78.0,0.4,0.0,78.6,0.4,-16.0,69.2,0.4,-20.0,67.8,0.6,-4.0,101.04,98.97,2,3
2018,1267,1455,1,13,4,9,83.61,79.09,83.0,71.34,4.52,11.66,0.61,7.75,83.61,0.47,0.36,0.77,16.97,13.15,6.58,5.94,35.76,83.0,0.48,0.39,0.74,18.53,11.56,4.69,3.94,40.5,80.0,0.8,20.0,82.8,0.8,69.0,76.6,0.6,14.0,82.5,0.8,73.0,184.72,113.22,4,3
2018,1455,1267,0,4,13,-9,83.0,71.34,83.61,79.09,11.66,4.52,0.61,7.75,83.0,0.48,0.39,0.74,18.53,11.56,4.69,3.94,40.5,83.61,0.47,0.36,0.77,16.97,13.15,6.58,5.94,35.76,76.6,0.6,14.0,82.5,0.8,73.0,80.0,0.8,20.0,82.8,0.8,69.0,113.22,184.72,3,4
2018,1277,1137,1,3,14,-11,80.97,64.79,81.15,72.85,16.18,8.29,0.18,8.07,80.97,0.5,0.41,0.75,19.33,13.18,4.09,7.36,40.85,81.15,0.47,0.34,0.72,14.47,12.62,5.62,4.44,36.85,68.2,0.8,22.0,73.1,0.9,69.0,84.2,1.0,108.0,81.1,0.9,163.0,116.07,212.27,3,4
2018,1137,1277,0,14,3,11,81.15,72.85,80.97,64.79,8.29,16.18,0.18,8.07,81.15,0.47,0.34,0.72,14.47,12.62,5.62,4.44,36.85,80.97,0.5,0.41,0.75,19.33,13.18,4.09,7.36,40.85,84.2,1.0,108.0,81.1,0.9,163.0,68.2,0.8,22.0,73.1,0.9,69.0,212.27,116.07,4,3
2018,1305,1400,1,7,10,-3,83.09,72.88,71.73,68.21,10.21,3.52,11.36,4.67,83.09,0.47,0.4,0.75,16.44,9.94,6.26,4.09,36.03,71.73,0.44,0.32,0.67,11.58,11.85,6.21,4.97,35.79,83.8,0.6,18.0,83.0,0.7,59.0,71.8,0.6,-1.0,69.2,0.4,-20.0,129.23,78.4,3,2
2018,1400,1305,0,10,7,3,71.73,68.21,83.09,72.88,3.52,10.21,11.36,4.67,71.73,0.44,0.32,0.67,11.58,11.85,6.21,4.97,35.79,83.09,0.47,0.4,0.75,16.44,9.94,6.26,4.09,36.03,71.8,0.6,-1.0,69.2,0.4,-20.0,83.8,0.6,18.0,83.0,0.7,59.0,78.4,129.23,2,3
2018,1314,1252,1,2,15,-13,81.97,73.11,80.86,78.48,8.86,2.38,1.11,5.37,81.97,0.46,0.36,0.74,18.23,12.03,5.66,4.26,42.49,80.86,0.45,0.33,0.72,14.93,15.62,6.31,2.9,37.66,72.2,0.6,23.0,79.9,0.7,65.0,89.4,1.0,55.0,88.0,0.9,94.0,65.43,215.98,4,4
2018,1252,1314,0,15,2,13,80.86,78.48,81.97,73.11,2.38,8.86,1.11,5.37,80.86,0.45,0.33,0.72,14.93,15.62,6.31,2.9,37.66,81.97,0.46,0.36,0.74,18.23,12.03,5.66,4.26,42.49,89.4,1.0,55.0,88.0,0.9,94.0,72.2,0.6,23.0,79.9,0.7,65.0,215.98,65.43,4,4
2018,1345,1168,1,2,15,-13,81.15,65.65,72.66,71.66,15.5,1.0,8.49,6.01,81.15,0.5,0.42,0.74,16.71,10.68,5.82,5.03,35.03,72.66,0.47,0.34,0.74,12.38,14.48,6.41,3.34,33.9,80.6,0.8,37.0,73.8,0.6,34.0,72.8,0.8,39.0,74.1,0.8,81.0,98.61,187.26,4,4
2018,1168,1345,0,15,2,13,72.66,71.66,81.15,65.65,1.0,15.5,8.49,6.01,72.66,0.47,0.34,0.74,12.38,14.48,6.41,3.34,33.9,81.15,0.5,0.42,0.74,16.71,10.68,5.82,5.03,35.03,72.8,0.8,39.0,74.1,0.8,81.0,80.6,0.8,37.0,73.8,0.6,34.0,187.26,98.61,4,4
2018,1393,1395,1,11,6,5,67.55,64.55,83.0,75.94,3.0,7.06,15.45,11.39,67.55,0.42,0.32,0.74,10.97,12.58,7.24,5.58,37.42,83.0,0.5,0.4,0.71,18.78,12.69,6.59,3.59,36.44,60.2,0.4,-38.0,66.3,0.5,-26.0,75.2,0.6,17.0,75.4,0.5,18.0,90.47,79.68,1,2
2018,1395,1393,0,6,11,-5,83.0,75.94,67.55,64.55,7.06,3.0,15.45,11.39,83.0,0.5,0.4,0.71,18.78,12.69,6.59,3.59,36.44,67.55,0.42,0.32,0.74,10.97,12.58,7.24,5.58,37.42,75.2,0.6,17.0,75.4,0.5,18.0,60.2,0.4,-38.0,66.3,0.5,-26.0,79.68,90.47,2,1
2018,1401,1344,1,7,10,-3,75.0,69.81,73.71,72.68,5.19,1.03,1.29,2.86,75.0,0.46,0.33,0.67,15.47,13.56,5.59,5.91,41.34,73.71,0.44,0.33,0.7,13.76,12.47,6.85,3.76,35.91,73.8,0.6,-2.0,75.1,0.6,10.0,69.6,0.6,-9.0,69.2,0.5,-43.0,76.04,87.0,1,4
2018,1344,1401,0,10,7,3,73.71,72.68,75.0,69.81,1.03,5.19,1.29,2.86,73.71,0.44,0.33,0.7,13.76,12.47,6.85,3.76,35.91,75.0,0.46,0.33,0.67,15.47,13.56,5.59,5.91,41.34,69.6,0.6,-9.0,69.2,0.5,-43.0,73.8,0.6,-2.0,75.1,0.6,10.0,87.0,76.04,4,1
2018,1420,1438,1,16,1,15,72.48,70.97,67.55,53.39,1.52,14.15,4.94,17.57,72.48,0.44,0.38,0.65,14.87,11.68,7.39,2.55,34.06,67.55,0.46,0.39,0.76,13.73,8.58,6.79,3.73,32.67,74.8,1.0,47.0,69.8,0.8,39.0,67.8,1.0,37.0,64.8,0.9,89.0,215.9,83.49,4,4
2018,1438,1420,0,1,16,-15,67.55,53.39,72.48,70.97,14.15,1.52,4.94,17.57,67.55,0.46,0.39,0.76,13.73,8.58,6.79,3.73,32.67,72.48,0.44,0.38,0.65,14.87,11.68,7.39,2.55,34.06,67.8,1.0,37.0,64.8,0.9,89.0,74.8,1.0,47.0,69.8,0.8,39.0,83.49,215.9,4,4
2018,1452,1293,1,5,12,-7,79.62,69.0,77.38,66.03,10.62,11.34,2.24,2.97,79.62,0.43,0.35,0.77,15.06,11.32,8.03,5.26,37.88,77.38,0.48,0.37,0.73,14.34,11.72,6.59,3.03,36.79,75.4,0.6,7.0,76.9,0.6,38.0,72.4,1.0,53.0,74.2,1.0,116.0,93.72,205.6,4,4
2018,1293,1452,0,12,5,7,77.38,66.03,79.62,69.0,11.34,10.62,2.24,2.97,77.38,0.48,0.37,0.73,14.34,11.72,6.59,3.03,36.79,79.62,0.43,0.35,0.77,15.06,11.32,8.03,5.26,37.88,72.4,1.0,53.0,74.2,1.0,116.0,75.4,0.6,7.0,76.9,0.6,38.0,205.6,93.72,4,4
2018,1462,1411,1,1,16,-15,84.27,74.48,77.65,79.74,9.79,-2.09,6.63,5.25,84.27,0.49,0.37,0.79,16.64,12.42,5.85,2.94,38.39,77.65,0.44,0.36,0.72,12.26,12.62,5.59,3.94,36.18,79.6,0.8,50.0,84.5,0.8,57.0,86.0,1.0,52.0,81.9,0.8,82.0,83.86,220.48,3,4
2018,1411,1462,0,16,1,15,77.65,79.74,84.27,74.48,-2.09,9.79,6.63,5.25,77.65,0.44,0.36,0.72,12.26,12.62,5.59,3.94,36.18,84.27,0.49,0.37,0.79,16.64,12.42,5.85,2.94,38.39,86.0,1.0,52.0,81.9,0.8,82.0,79.6,0.8,50.0,84.5,0.8,57.0,220.48,83.86,4,3
2018,1181,1348,1,2,7,-5,84.7,69.61,76.19,67.91,15.09,8.28,8.51,1.7,84.7,0.49,0.38,0.71,17.52,12.61,7.52,5.36,41.88,76.19,0.46,0.35,0.71,15.28,10.75,7.5,3.47,34.41,70.8,0.6,38.0,73.4,0.7,102.0,66.4,0.4,-21.0,73.9,0.6,34.0,85.08,132.4,3,4
2018,1348,1181,0,7,2,5,76.19,67.91,84.7,69.61,8.28,15.09,8.51,1.7,76.19,0.46,0.35,0.71,15.28,10.75,7.5,3.47,34.41,84.7,0.49,0.38,0.71,17.52,12.61,7.52,5.36,41.88,66.4,0.4,-21.0,73.9,0.6,34.0,70.8,0.6,38.0,73.4,0.7,102.0,132.4,85.08,4,3
2018,1211,1326,1,4,5,-1,84.5,67.12,75.81,66.69,17.38,9.12,8.69,0.43,84.5,0.5,0.37,0.72,15.74,11.29,6.44,3.71,39.91,75.81,0.49,0.35,0.73,14.75,11.81,6.03,4.0,36.62,80.2,1.0,81.0,77.5,1.0,156.0,69.0,0.4,-7.0,71.6,0.6,32.0,160.86,95.68,4,2
2018,1326,1211,0,5,4,1,75.81,66.69,84.5,67.12,9.12,17.38,8.69,0.43,75.81,0.49,0.35,0.73,14.75,11.81,6.03,4.0,36.62,84.5,0.5,0.37,0.72,15.74,11.29,6.44,3.71,39.91,69.0,0.4,-7.0,71.6,0.6,32.0,80.2,1.0,81.0,77.5,1.0,156.0,95.68,160.86,2,4
2018,1242,1371,1,1,8,-7,81.5,70.94,79.0,73.31,10.56,5.69,2.5,2.37,81.5,0.5,0.4,0.7,17.0,11.68,6.62,4.18,35.21,79.0,0.47,0.36,0.69,15.81,12.81,6.28,3.5,38.19,78.0,0.8,33.0,79.2,0.8,63.0,77.8,0.6,24.0,80.2,0.4,-5.0,67.22,89.14,4,2
2018,1371,1242,0,8,1,7,79.0,73.31,81.5,70.94,5.69,10.56,2.5,2.37,79.0,0.47,0.36,0.69,15.81,12.81,6.28,3.5,38.19,81.5,0.5,0.4,0.7,17.0,11.68,6.62,4.18,35.21,77.8,0.6,24.0,80.2,0.4,-5.0,78.0,0.8,33.0,79.2,0.8,63.0,89.14,67.22,2,4
2018,1246,1138,1,5,13,-8,76.74,70.29,84.7,76.52,6.44,8.18,7.96,6.22,76.74,0.47,0.36,0.7,13.41,13.03,5.62,4.88,38.59,84.7,0.47,0.37,0.7,16.76,12.39,6.21,4.33,38.85,77.6,0.8,46.0,78.3,0.7,71.0,84.6,1.0,84.0,87.9,0.8,130.0,68.18,166.29,4,4
2018,1138,1246,0,13,5,8,84.7,76.52,76.74,70.29,8.18,6.44,7.96,6.22,84.7,0.47,0.37,0.7,16.76,12.39,6.21,4.33,38.85,76.74,0.47,0.36,0.7,13.41,13.03,5.62,4.88,38.59,84.6,1.0,84.0,87.9,0.8,130.0,77.6,0.8,46.0,78.3,0.7,71.0,166.29,68.18,4,4
2018,1260,1397,1,11,3,8,71.69,62.03,74.21,66.39,9.66,7.82,2.52,4.36,71.69,0.51,0.4,0.72,15.44,12.38,6.66,2.38,31.88,74.21,0.44,0.38,0.76,15.82,12.21,6.3,4.48,36.15,64.8,1.0,54.0,72.4,1.0,114.0,72.0,0.8,43.0,67.7,0.7,20.0,165.76,75.88,4,4
2018,1397,1260,0,3,11,-8,74.21,66.39,71.69,62.03,7.82,9.66,2.52,4.36,74.21,0.44,0.38,0.76,15.82,12.21,6.3,4.48,36.15,71.69,0.51,0.4,0.72,15.44,12.38,6.66,2.38,31.88,72.0,0.8,43.0,67.7,0.7,20.0,64.8,1.0,54.0,72.4,1.0,114.0,75.88,165.76,4,4
2018,1276,1222,1,3,6,-3,73.65,63.53,77.42,64.91,10.12,12.52,3.78,1.38,73.65,0.47,0.36,0.66,14.59,9.18,6.18,3.09,33.32,77.42,0.47,0.39,0.72,14.91,12.15,6.42,3.12,38.58,77.8,1.0,69.0,74.4,0.9,107.0,73.2,0.8,53.0,78.0,0.8,155.0,104.32,137.71,4,4
2018,1222,1276,0,6,3,3,77.42,64.91,73.65,63.53,12.52,10.12,3.78,1.38,77.42,0.47,0.39,0.72,14.91,12.15,6.42,3.12,38.58,73.65,0.47,0.36,0.66,14.59,9.18,6.18,3.09,33.32,73.2,0.8,53.0,78.0,0.8,155.0,77.8,1.0,69.0,74.4,0.9,107.0,137.71,104.32,4,4
2018,1403,1196,1,3,6,-3,75.24,64.7,76.06,69.44,10.55,6.62,0.82,4.74,75.24,0.46,0.37,0.7,14.42,12.55,7.39,4.27,35.94,76.06,0.43,0.38,0.72,12.97,9.81,6.91,4.72,35.12,72.2,0.4,-7.0,71.9,0.5,30.0,70.8,0.6,27.0,67.9,0.5,36.0,96.24,81.92,3,2
2018,1196,1403,0,6,3,3,76.06,69.44,75.24,64.7,6.62,10.55,0.82,4.74,76.06,0.43,0.38,0.72,12.97,9.81,6.91,4.72,35.12,75.24,0.46,0.37,0.7,14.42,12.55,7.39,4.27,35.94,70.8,0.6,27.0,67.9,0.5,36.0,72.2,0.4,-7.0,71.9,0.5,30.0,81.92,96.24,2,3
2018,1437,1104,1,1,9,-8,87.06,70.88,72.35,69.97,16.18,2.38,14.71,0.91,87.06,0.5,0.4,0.77,16.68,10.35,6.68,3.97,35.59,72.35,0.46,0.32,0.67,12.53,14.15,6.41,5.47,36.29,84.6,1.0,78.0,85.1,0.8,125.0,66.6,0.4,-27.0,70.6,0.4,-16.0,84.31,69.59,4,3
2018,1104,1437,0,9,1,8,72.35,69.97,87.06,70.88,2.38,16.18,14.71,0.91,72.35,0.46,0.32,0.67,12.53,14.15,6.41,5.47,36.29,87.06,0.5,0.4,0.77,16.68,10.35,6.68,3.97,35.59,66.6,0.4,-27.0,70.6,0.4,-16.0,84.6,1.0,78.0,85.1,0.8,125.0,69.59,84.31,3,4
2018,1155,1120,1,5,4,1,73.28,65.81,83.38,73.31,7.47,10.06,10.09,7.5,73.28,0.45,0.37,0.76,13.19,12.09,5.69,4.84,35.47,83.38,0.44,0.37,0.79,14.44,12.25,7.44,5.41,38.16,70.2,0.6,20.0,69.2,0.5,34.0,76.0,0.4,-5.0,78.2,0.5,24.0,92.11,98.93,3,2
2018,1120,1155,0,4,5,-1,83.38,73.31,73.28,65.81,10.06,7.47,10.09,7.5,83.38,0.44,0.37,0.79,14.44,12.25,7.44,5.41,38.16,73.28,0.45,0.37,0.76,13.19,12.09,5.69,4.84,35.47,76.0,0.4,-5.0,78.2,0.5,24.0,70.2,0.6,20.0,69.2,0.5,34.0,98.93,92.11,2,3
2018,1199,1462,1,9,1,8,81.77,74.48,84.27,74.48,7.29,9.79,2.5,0.0,81.77,0.47,0.35,0.68,15.26,13.0,6.71,5.16,38.03,84.27,0.49,0.37,0.79,16.64,12.42,5.85,2.94,38.39,76.4,0.4,-19.0,73.9,0.4,-36.0,79.6,0.8,50.0,84.5,0.8,57.0,109.41,83.86,1,3
2018,1462,1199,0,1,9,-8,84.27,74.48,81.77,74.48,9.79,7.29,2.5,0.0,84.27,0.49,0.37,0.79,16.64,12.42,5.85,2.94,38.39,81.77,0.47,0.35,0.68,15.26,13.0,6.71,5.16,38.03,79.6,0.8,50.0,84.5,0.8,57.0,76.4,0.4,-19.0,73.9,0.4,-36.0,83.86,109.41,3,1
2018,1243,1420,1,9,16,-7,72.36,67.88,72.48,70.97,4.48,1.52,0.12,3.09,72.36,0.47,0.34,0.74,14.33,11.45,7.79,3.0,30.58,72.48,0.44,0.38,0.65,14.87,11.68,7.39,2.55,34.06,69.2,0.4,-20.0,67.8,0.6,-4.0,74.8,1.0,47.0,69.8,0.8,39.0,98.97,215.9,3,4
2018,1420,1243,0,16,9,7,72.48,70.97,72.36,67.88,1.52,4.48,0.12,3.09,72.48,0.44,0.38,0.65,14.87,11.68,7.39,2.55,34.06,72.36,0.47,0.34,0.74,14.33,11.45,7.79,3.0,30.58,74.8,1.0,47.0,69.8,0.8,39.0,69.2,0.4,-20.0,67.8,0.6,-4.0,215.9,98.97,4,3
2018,1305,1153,1,7,2,5,83.09,72.88,74.47,57.15,10.21,17.32,8.62,15.74,83.09,0.47,0.4,0.75,16.44,9.94,6.26,4.09,36.03,74.47,0.45,0.36,0.69,15.97,11.47,7.29,5.53,38.91,83.8,0.6,18.0,83.0,0.7,59.0,65.4,1.0,51.0,69.6,0.8,100.0,129.23,131.98,3,4
2018,1153,1305,0,2,7,-5,74.47,57.15,83.09,72.88,17.32,10.21,8.62,15.74,74.47,0.45,0.36,0.69,15.97,11.47,7.29,5.53,38.91,83.09,0.47,0.4,0.75,16.44,9.94,6.26,4.09,36.03,65.4,1.0,51.0,69.6,0.8,100.0,83.8,0.6,18.0,83.0,0.7,59.0,131.98,129.23,4,3
2018,1345,1139,1,2,10,-8,81.15,65.65,79.12,72.79,15.5,6.33,2.03,7.14,81.15,0.5,0.42,0.74,16.71,10.68,5.82,5.03,35.03,79.12,0.47,0.36,0.77,14.0,11.18,6.73,2.94,34.0,80.6,0.8,37.0,73.8,0.6,34.0,74.8,0.4,-9.0,77.4,0.4,9.0,98.61,89.1,4,3
2018,1139,1345,0,10,2,8,79.12,72.79,81.15,65.65,6.33,15.5,2.03,7.14,79.12,0.47,0.36,0.77,14.0,11.18,6.73,2.94,34.0,81.15,0.5,0.42,0.74,16.71,10.68,5.82,5.03,35.03,74.8,0.4,-9.0,77.4,0.4,9.0,80.6,0.8,37.0,73.8,0.6,34.0,89.1,98.61,3,4
2018,1393,1277,1,11,3,8,67.55,64.55,80.97,64.79,3.0,16.18,13.42,0.24,67.55,0.42,0.32,0.74,10.97,12.58,7.24,5.58,37.42,80.97,0.5,0.41,0.75,19.33,13.18,4.09,7.36,40.85,60.2,0.4,-38.0,66.3,0.5,-26.0,68.2,0.8,22.0,73.1,0.9,69.0,90.47,116.07,1,3
